textid,anger,disgust,fear,joy,sad,surprise
250,0.008545794846034545,0.052532534517335625,0.10382379413015877,0.3438028901041175,0.11792771840519314,0.3733672679971606
251,0.1393573573556266,0.017723536135958527,0.09329077430145138,0.1951392726328124,0.2255228000475982,0.32896625952655295
252,0.02963062810526689,0.004791768032614608,0.177948008323199,0.34398491385622426,0.29034497690690103,0.15329970477579416
253,0.035746669325885744,0.0513682353323782,0.05148440688173408,0.4676348407757977,0.16658807112483814,0.2271777765593661
254,0.049743995738161864,0.10005913479534717,0.17338716206056734,0.26788241865651435,0.10721356349004618,0.30171372525936313
255,0.15648301536631548,0.09029986647014772,0.22362280702576007,0.16796304156903552,0.15656533105316292,0.20506593851557825
256,0.06761711007147383,0.06625656640712681,0.22493873340311282,0.025377110632976638,0.43180385319601755,0.18400662628929237
257,0.01785245253837042,0.0,0.13418034730779088,0.03184517071106561,0.5418465829983948,0.2742754464443782
258,0.13579964416288642,0.1790131599657727,0.1582192623757976,0.10329098196776672,0.15763926040627935,0.2660376911214972
259,0.06533135450228793,0.0965888373251942,0.23502284507766338,0.19210789826439845,0.25717589616657294,0.15377316866388316
260,0.08034001517969615,0.09557092813924169,0.1077214118290763,0.2932647621368531,0.15052432700395407,0.2725785557111785
261,0.044210571471844866,0.10152587377663713,0.05334509012573852,0.2060773812174095,0.25241707559327503,0.34242400781509486
262,0.11647473818692702,0.11678698781784408,0.1301661421380237,0.14786343052494014,0.15206497154988002,0.33664372978238494
263,0.0908578628966217,0.046745875613079024,0.1057670301315403,0.29345600426834806,0.14051161513253285,0.32266161195787807
264,0.02570862213620997,0.017586605993048256,0.05584305631728046,0.3879635906498722,0.16662519825389027,0.3462729266496988
265,0.22536033471407899,0.03717817664707591,0.10310062694368875,0.09238570666357426,0.18048569444377074,0.36148946058781134
266,0.008203526145842233,0.08376086317443968,0.03038057870512577,0.20767180039545832,0.06375053475754688,0.6062326968215871
267,0.10282309246491506,0.06406616756726233,0.17999453138559635,0.2011389305005921,0.27690129132426483,0.17507598675736924
268,0.17354218122203735,0.17094443962277736,0.19300583383404932,0.044975039889616396,0.11170853677846809,0.30582396865305156
269,0.08037713559388057,0.07890810072296543,0.05456715879069666,0.2336168189028594,0.28015666027759994,0.2723741257119979
270,0.1774677992139302,0.04612236371399606,0.29710998980791653,0.11819246515384935,0.25637954121337897,0.10472784089692887
271,0.12463248989625691,0.0739829429341509,0.15536266785217537,0.394554985362097,0.12121033015425967,0.13025658380106006
272,0.04889982531192184,0.02898451791244008,0.16639029204535744,0.305820043904626,0.26873879391094485,0.18116652691470966
273,0.16675553853523603,0.09472984278388515,0.25217931955678663,0.11376968899663586,0.27981324897229826,0.09275236115515811
274,0.09192102506230487,0.06153747023800535,0.23277258713638985,0.31382601228847495,0.11967070196251138,0.18027220331231364
275,0.011524651612047555,0.018443807977613986,0.06659985656576486,0.5510599506269785,0.11724208393846837,0.23512964927912663
276,0.15847051676243493,0.14913252657113804,0.22501436919722348,0.21190817931795453,0.19144839198786273,0.06402601616338648
277,0.05662554002716217,0.02234018438692157,0.06283359051226702,0.5619852914108042,0.058297932557871045,0.23791746110497394
278,0.05313541625981207,0.011442619681377369,0.12995414256256135,0.2785660975230208,0.31630777577207697,0.2105939482011513
279,0.15449415778141742,0.03565690302039716,0.31851821596751984,0.13675091121294777,0.2426718772357421,0.1119079347819757
280,0.21363814130161699,0.17166274631368772,0.26198257400509234,0.05046562110284722,0.18439841380803154,0.11785250346872436
281,0.06368530974281437,0.0014087965404100597,0.2599818779286478,0.06490675066894427,0.48607481209031345,0.12394245302887007
282,0.04982624465617271,0.0611642094076793,0.15743094488071907,0.27348040498137943,0.23248112142059463,0.225617074653455
283,0.17110456109025873,0.10120901820415278,0.20111745946506548,0.12560308565502373,0.25899262985102467,0.14197324573447462
284,0.08825915777023571,0.07736775703696303,0.11951637710094108,0.32225771389260177,0.1994429986251805,0.1931559955740778
285,0.036708946991297765,0.05374983000326755,0.10438418872401188,0.3630474147485364,0.10403987371611866,0.3380697458167677
286,0.07516426989390265,0.09834611751737812,0.2784571120512481,0.13427958194757625,0.2750610335005474,0.13869188508934746
287,0.048377777777777776,0.03607777777777778,0.1251888888888889,0.4864333333333334,0.14923333333333333,0.1546888888888889
288,0.03150707196254141,0.024789350864031535,0.13355571332315933,0.3587055694366596,0.23132752181373614,0.22011477259987186
289,0.023522201449065045,0.023522201449065045,0.0973486733279016,0.33115506737083533,0.3358821643378032,0.18856969206532978
290,0.016210354754173664,0.026467119683718714,0.11704061103618921,0.5450004066145399,0.10855534138599283,0.18672616652538565
291,0.11648370872883362,0.05104921119711979,0.08852723175035525,0.34566361402689033,0.15866454339360314,0.23961169090319792
292,0.11564146088645967,0.19661814293343302,0.1274203911918752,0.11245842311503053,0.2558351683390375,0.19202641353416414
293,0.08415069746400003,0.020764943150177295,0.15107560397128852,0.42494520742334796,0.1831491453531458,0.13591440263804042
294,0.04612994671786789,0.030000590835564053,0.1733020426292306,0.3692804538651262,0.20571315819280986,0.17557380775940135
295,0.06707596057640644,0.08526721914756807,0.10975936760242444,0.23517366718686789,0.25846372022217007,0.24426006526456306
296,0.07005442629299756,0.02439975749714443,0.08945695022743853,0.4495807524497168,0.09029666543720043,0.27621144809550213
297,0.18109365976228334,0.09928013181870918,0.271157408100455,0.13417733164062284,0.24877216250842313,0.06551930616950644
298,0.035893860104243516,0.008522670519806838,0.42633759484548833,0.11248969477688385,0.2831804351604694,0.13357574459310811
299,0.22163446687459584,0.08429543746887823,0.2630000526445447,0.1002897859559453,0.2575559062707502,0.07322435078528569
300,0.07566321555681718,0.04050621423119604,0.18536997657207668,0.16865904211705862,0.2492544917345368,0.2805470597883148
301,0.06366053101649269,0.04812568067481135,0.06593820973221576,0.3951543064552199,0.13750420417259696,0.2896170679486633
302,0.12858579808929754,0.029809434846397264,0.200453488913296,0.31147413154250114,0.14164795573387315,0.1880291908746349
303,0.011094317699298025,0.05409718117005424,0.0744107518979999,0.17787939068843456,0.30114425489805546,0.3813741036461578
304,0.08674786933838463,0.041586363261661013,0.178948676288923,0.20469406687838973,0.2826395547820816,0.2053834694505601
305,0.035833546535820875,0.014044474522436689,0.10759359291153345,0.5541208723704422,0.1764676696709721,0.11193984398879485
306,0.07850159828576228,0.04920373105519381,0.21573085868798444,0.341849308562614,0.08640585851263352,0.2283086448958119
307,0.19136502500526748,0.15742509156500756,0.18539434371871075,0.1286094356552761,0.23145042187319337,0.10575568218254466
308,0.09857040485831485,0.03446148951409617,0.1085564426469166,0.4326372717449931,0.1445704168723152,0.18120397436336394
309,0.10870003813868664,0.12919124639952348,0.29887803111479333,0.147049541717938,0.17533027430697173,0.14085086832208685
310,0.05218872276409952,0.04083398782334836,0.12502640897351006,0.38586277029290855,0.22572114749761968,0.17036696264851378
311,0.048377777777777776,0.03607777777777778,0.1251888888888889,0.4864333333333334,0.14923333333333333,0.1546888888888889
312,0.12353143061876466,0.040437432107845145,0.05842982217811928,0.3805543193650997,0.11552416899087616,0.2815228267392951
